review,fear,anger,anticip,trust,surprise,positive,negative,sadness,disgust,joy,anticipation
one convenient location close major sites restaurants airport free minibar good surprise breakfast good asked facing courtyard quite requirement light sleeper free parking need reserve ahead time parking space limited,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666
good located near old town near everything shops restaurants zrich lake easy come airport tram clean good noice isolating receptionists friendly,0.0,0.0,0.0,0.23529411764705882,0.11764705882352941,0.23529411764705882,0.0,0.0,0.0,0.23529411764705882,0.17647058823529413
others said location old town cant beat also close hb arriving departing rail ive first time different one spoke english everyone spoke good conversational english expect people know language country helpful especially issues know small fact one larger one last trip one negative god th floor lol arches unless youre tall going concuss almost never ask change especially overnight genuinely,0.0,0.0,0.0,0.2,0.13333333333333333,0.2,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.13333333333333333,0.06666666666666667
spent last two days two week trip swiss alps exactly advertised charming streets shops literally blocks away restaurants area fantastic bahnstrasse across river minute walk clean continental breakfast worked great helpful,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,
spacious city standards clean several extra perks like drinks frig chocolates pillow friendly helpful convenient location shopping sightseeing definite thumbs,0.0,0.0,0.0,0.25,0.0,0.4166666666666667,0.0,0.0,0.0,0.25,0.08333333333333333
want experience old town found spot located heart old town everything within walking distance around restaurants literally outside doors river block away attractions easily reached foot clean comfortable mini fridges stocked complimentary drinks breakfast included quite good large fresh selection including fruits also offers fresh coffee tea fruits feels like family nice chat everything make pleasant possible,0.0,0.0,0.0,0.25,0.125,0.25,0.0,0.0,0.0,0.25,0.125
really helpful friendly welcome front desk arrival two twin spot needed long train ride bernina express comfortable quiet business travel always booked schweizerhof never slept well location much better mins less train station peaceful much better value best nights sleep ive ever many trips top theres free minibar perfect long day,0.0,0.0,0.0,0.2,0.05,0.25,0.0,0.05,0.0,0.15,0.3
first stop long international flight perhaps minute walk main train station luggage suggest use roads river get inner cobblestone roads hard luggage wheels location old town great walk scenic areas lots restaurants close welcoming helpful nice shower shower thats preference great long flight loved could get coffee lobby early morning breakfast started breakfast plentiful offerings good double single bed wanted little space complaint corners bed metal us,0.0,0.0,0.0,0.15384615384615385,0.07692307692307693,0.38461538461538464,0.0,0.0,0.0,0.15384615384615385,0.23076923076923078
everything flawless also location perfect everything walking distance minutes nice helpful loved would definitely visit next visit,0.0,0.0,0.0,0.2857142857142857,0.0,0.2857142857142857,0.0,0.0,0.0,0.2857142857142857,0.14285714285714285
helpful friendly courteous happy go extra mile mobility issues use scooter big kept downstairs always made sure charged needed,0.0,0.0,0.0,0.23076923076923078,0.0,0.38461538461538464,0.0,0.0,0.0,0.23076923076923078,0.15384615384615385
enjoyed one prior flying airport went one basic knew really werent going spending much time everything clean people nice good breakfast,0.0,0.0,0.0,0.25,0.125,0.25,0.0,0.0,0.0,0.25,0.125
nights really enjoyed everything great location middle old town nice comfortable good breakfast helpful warmly recommend,0.0,0.0,0.0,0.25,0.125,0.25,0.0,0.0,0.0,0.25,0.125
great location great service helpful things places go would definitely recommend place anyone heart everything walked everywhere lift convenient specially international travelers,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,
fantastic heart kind friendly offer portable hot spots international travelers wifi day long clean breakfast made fresh every morning bit tight two people wont much youll enjoying want lively street quiet conveniently located everything would highly recommend looking great place things city everyday,0.0,0.08333333333333333,0.0,0.16666666666666666,0.0,0.3333333333333333,0.0,0.08333333333333333,0.0,0.16666666666666666,0.16666666666666666
served us first last day switzerland whilst explore alps location perfect wish hb kunsthaus lake trips restaurants galore easy walking distance genuine passionate alway willing assist possible thanks great,0.0,0.0,0.0,0.2857142857142857,0.0,0.2857142857142857,0.0,0.0,0.0,0.14285714285714285,0.2857142857142857
strategically located old town many tourist attractions within minutes walking main station bus station close provides opportunity organised excursions typically day trips area easy access airport taxi train service excellent breakfast buffet helpful friendly booking accommodation timeously avoid disappointment,0.07692307692307693,0.0,0.0,0.23076923076923078,0.0,0.3076923076923077,0.07692307692307693,0.0,0.0,0.23076923076923078,0.07692307692307693
great time experienced group people make sparkling water demand machine made hot summer much pleasant location pleasant real charm,0.0,0.125,0.0,0.25,0.125,0.25,0.0,0.0,0.0,0.125,0.125
well situated pedestrian street old town full restaurants around wallets nice service helpful front desk clean good breakfast dont need lunch save money bathroom renovated little bit small middle old town superb suggestion stock frigo free want refill paid considered non sense one allowed free case nights still one frigo stock free always comfortable arrive long day walking cold beer coke ready recommend,0.0,0.0,0.0,0.16666666666666666,0.05555555555555555,0.2222222222222222,0.16666666666666666,0.0,0.0,0.16666666666666666,0.2222222222222222
amazing delicious breakfast friendly great location small surprises boxes great start journey definitely visit special thanks rina swift checkin warm welcome,0.0,0.0,0.0,0.08333333333333333,0.0,0.4166666666666667,0.08333333333333333,0.0,0.0,0.25,0.16666666666666666
cant say enough good things amazing value price location great friendly helpful good breakfast included upgraded free well nice surprise plus saved almost francs thanks hotels tickets kunsthaus zoo get use free also weekend yet quiet even though busy part town,0.0,0.0,0.0,0.21052631578947367,0.10526315789473684,0.2631578947368421,0.0,0.05263157894736842,0.0,0.21052631578947367,0.15789473684210525
nice clean bathroom nice breakfast really enjoyed heart old town minutes walk eth minutes walk river minutes tram airport close lot restaurants highly recommended business vacation resides definitely visit future,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.25
ill make clear place star accommodations im giving stars super friendly helpful exchanged currency gave power adapters instructed closest place covid test drew map best landmarks near greeted smile every time best part location sits min walk away hb main train station walk door youll find ton bars restaurants convenience stores arrived early still needed hour grabbed camera pleasantly surprised find grossmunster fraumunster st peters close clean first round,0.07692307692307693,0.07692307692307693,0.0,0.15384615384615385,0.0,0.23076923076923078,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.15384615384615385,0.07692307692307693
super location pedestrian street lots restaurants free one time minibar hearty breakfast included great front desk maps comp museum tickets arranged economic shuttle airport comfortable amenities star including safe great value would enjoy staying,0.0,0.0,0.0,0.25,0.0,0.25,0.25,0.0,0.0,0.25,
good location block river tram stops far walk main train station pedestrian street get bit noisy breakfast nice treats minibar included two twin bed tight fine nights,0.0,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.0,0.0,0.1111111111111111,0.1111111111111111
charming family owned old town conveniently situated near river walking distance station spotlessly clean quiet nice toiletries free minibar airconditioning even tiny bar toblerone pillows basket apples water coffee machine entrance hall reception charming would certainly recommend,0.0,0.0,0.0,0.2,0.0,0.4,0.0,0.2,0.0,0.2,
moment walked doors great experience person dealt friendly helpful caught name one helped us check outkathrina kind efficient girl helped us check may around pm beyond great booked shuttle airport next morning helped us decide restaurant dinner perfect free drinks mini fridge air conditioning quiet best entire trip ever make back choose,0.0,0.0,0.0,0.25,0.0,0.3125,0.0,0.0625,0.0,0.1875,0.1875
advertised assigned back requested clean beds comfortable friendly helpful directions restaurants breakfast great would hesitate book,0.0,0.0,0.0,0.2857142857142857,0.0,0.2857142857142857,0.0,0.0,0.0,0.2857142857142857,0.14285714285714285
