"airlineName","title","content","month","year","rating"
"Pegasus-Airlines","Fight from hell","They claim the flights are delayed but they are really waiting for another plane to arrive to actually fill the plane up! The flight attendants are rude and snigger as you walk past. They keep you waiting in the departure lounge for what seems hours and when you try to ask what is happening you are dismissed with a wave of the hand! Not recommended at all and such a disappointing start and finish to your holiday! Will never use them again!!",8,"2018",1
"Pegasus-Airlines","Pegasus airline. Budget airlines","Booked a trip on the budget airlines to turkey and tried Pegasus I think it’s s Turkish based airline. We travelled in peak times so the fares were still pretty high. You get 8kg hand luggage and you can pay for extra luggage in 20kg increments. You can check in online and you can also preorder in flight food via the app. The planes themselves are very similar to the rest of the budget airline fleets. We had a comfortable flight with kids",8,"2018",4
"Pegasus-Airlines","Delayed flight","Hi everyone! My flight last 15 August was delayed and was upset because I have to take cruise going to Norway! I have 3 hours allowance time but due to delayed flight I had only 1hrs to catch up! Im little bit nervous maybe I cannot manage but i try my best to find the quickest way If you have plan like me think twice before booking",8,"2018",2
"Pegasus-Airlines","Really poor service","Not only there was a one hour delay without any legible communication from the pilot, the cabin crew also lied to the passengers that the flight is still expected to land on time.
The cabin crew served the food when they noted that the passengers were getting restless (As patronising as it gets). I was offered a drink with my lunch and the flight attendant implied that this is included with the meal, so I asked for a bottle of water. She came back to me over 30 minutes later when we were airborne to ask me for money for the bottle of water that I had just finished drinking. This was very dishonest. overall a terrible experience. It is not going to be worth the money you save. Avoid at all costs.",8,"2018",1
"Pegasus-Airlines","Budget airline with decent legroom","Delayed and poor customer service. There are no amenities that you do not pay for but this is fine for shorter flights. The seats themselves are quite comfortable.

Unfortunately both flights had a lot of turbulence that seemed to be due to the pilots obsessions with flying at the exact altitude that clouds were forming rather than a little higher or lower.",8,"2018",3
"Pegasus-Airlines","barely average airline","i traveled with Pegasus from beirut to istanbul twice , the air hostesses never smile and barely answer to passengers questions , and in the 4 flights the landing wasn't smooth at all... after all it's a LOW COST airline !",8,"2018",3
"Pegasus-Airlines","Flight no worse than the other low cost airlines.","check in very slow, why does it take so long to process each person when we hold a pre-paid ticket and passport.",8,"2018",3
"Pegasus-Airlines","Awful service","Pegasus airline
Worst airline ever,
More than 6 hours delay from beirut to antalya and still no answer regarding the actual departure time
Shame on you!!! 😤😤😤
This is my first time with Pegasus and will definitely will be my last",8,"2018",1
"Pegasus-Airlines","A total disrespect, no proffesionalism","The flight was canceled. No postponement has been planned, no on-site help, no funding. I bought a ticket with another company because they do not have an office in Tehran. I seek to be reimbursed later. After more than 4 months of exchanges by email, they always discharge their responsibilities. This company is in total disrespect.",8,"2018",1
"Pegasus-Airlines","Delay","More than 4 hours delay with Pegasus airlines from beirut to Antalya !!!!!!!!!!!!!!
This will certainly be my first time and last time i travel with pegasus airlines !!!!!!!!!!!!
!!!!!!!!!!!!!!!!!!!!!",8,"2018",1
"Pegasus-Airlines","The worst light ever","Had a delay of 1.5 hours , while we all on board.
No aircondition. No water, can not go out of plane 37 degrees out side, dont want to think what was inside the plane. . Hell......
Children are screeming.
Stuff can not help.....

Night mare....
Flying to australia i seasier...",8,"2018",1
"Pegasus-Airlines","Terrible everything","The worst flight experience ever no leg room, you have got to pay for everything, small plane not suitable for long trips longer than 1 hour, I felt as if I am in sardine can",8,"2018",1
"Pegasus-Airlines","I never fly with them","The only good thing in there was the staff. It was a flight with a stop in Turkey, so in total, I had 4 flights from Israel to Turkey and to Czech and then from Czech to Turkey and to Israel, all 4 flights were delayed from half hour to two and a half hours. so it was a very unpleasant experience with this company.",8,"2018",2
